seconds,t_motor,t_ambient,t_predicted,residual
2700.98,25.711,19.125,26.95,-1.26
2705.08,25.71,19.125,26.95,-1.263
2709.17,25.709,19.125,26.95,-1.327
2713.27,25.708,19.125,26.95,-1.329
2717.36,25.707,19.125,26.96,-1.331
2721.46,25.707,19.125,26.96,-1.271
2725.56,25.706,19.125,26.96,-1.336
2729.65,25.705,19.125,26.96,-1.276
2733.75,25.704,19.125,26.96,-1.278
2737.84,25.703,19.125,26.97,-1.342
2741.94,25.702,19.125,26.97,-1.344
2746.04,25.701,19.125,26.97,-1.346
2750.13,25.7,19.187,26.97,-1.349
2754.23,25.699,19.125,26.98,-1.289
2758.32,25.698,19.125,26.98,-1.353
2762.42,25.697,19.125,26.98,-1.293
2766.51,25.697,19.187,26.98,-1.296
2770.61,25.696,19.125,26.98,-1.36
2774.71,25.695,19.187,26.99,-1.3
2778.8,25.694,19.125,26.99,-1.364
2782.9,25.693,19.187,26.99,-1.304
2786.99,25.692,19.125,26.99,-1.368
2791.09,25.691,19.125,27.0,-1.309
2795.19,25.69,19.125,27.0,-1.373
2799.28,25.689,19.125,27.0,-1.375
2803.38,25.688,19.125,27.0,-1.377
2807.47,25.687,19.125,27.0,-1.379
2811.57,25.686,19.125,27.01,-1.381
2815.67,25.685,19.125,27.01,-1.383
2819.76,25.685,19.125,27.01,-1.385
2823.86,25.684,19.125,27.01,-1.387
2827.96,25.683,19.125,27.01,-1.389
2832.05,25.682,19.125,27.02,-1.391
2836.15,25.681,19.125,27.02,-1.393
2840.24,25.68,19.125,27.02,-1.395
2844.34,25.679,19.125,27.02,-1.397
2848.43,25.678,19.125,27.02,-1.399
2852.53,25.677,19.125,27.03,-1.401
2856.63,25.676,19.125,27.03,-1.403
2860.72,25.675,19.125,27.03,-1.405
2864.82,25.674,19.125,27.03,-1.407
2868.92,25.673,19.125,27.03,-1.472
2873.01,25.672,19.125,27.04,-1.411
2877.11,25.672,19.125,27.04,-1.413
2881.2,25.671,19.125,27.04,-1.415
2885.3,25.67,19.125,27.04,-1.417
2889.39,25.669,19.125,27.04,-1.419
2893.49,25.668,19.125,27.05,-1.421
2897.59,25.667,19.125,27.05,-1.423
2901.68,25.666,19.062,27.05,-1.425
2905.78,25.665,19.125,27.05,-1.427
2909.87,25.664,19.062,27.05,-1.428
2913.97,25.663,19.062,27.06,-1.43
2918.07,25.662,19.062,27.06,-1.432
2922.16,25.661,19.125,27.06,-1.434
2926.26,25.661,19.125,27.06,-1.499
2930.35,25.66,19.125,27.06,-1.438
2934.45,25.659,19.125,27.06,-1.439
2938.55,25.658,19.125,27.07,-1.441
2942.64,25.657,19.125,27.07,-1.443
2946.74,25.656,19.125,27.07,-1.508
2950.84,25.655,19.125,27.07,-1.447
2954.93,25.654,19.125,27.07,-1.512
2959.03,25.653,19.125,27.08,-1.514
2963.12,25.652,19.125,27.08,-1.516
2967.22,25.651,19.125,27.08,-1.454
2971.32,25.65,19.125,27.08,-1.456
2975.41,25.649,19.125,27.08,-1.458
2979.51,25.648,19.125,27.08,-1.46
2983.6,25.647,19.125,27.09,-1.462
2987.7,25.646,19.125,27.09,-1.464
2991.8,25.645,19.125,27.09,-1.465
2995.89,25.644,19.125,27.09,-1.467
2999.99,25.643,19.125,27.09,-1.469
3004.08,25.642,19.125,27.1,-1.534
3008.18,25.641,19.125,27.1,-1.473
3012.27,25.64,19.125,27.1,-1.537
3016.37,25.639,19.125,27.1,-1.539
3020.47,25.638,19.125,27.1,-1.478
3024.56,25.637,19.125,27.1,-1.48
3028.66,25.636,19.125,27.11,-1.545
3032.75,25.635,19.125,27.11,-1.546
3036.85,25.634,19.125,27.11,-1.548
3040.95,25.633,19.125,27.11,-1.55
3045.04,25.632,19.125,27.11,-1.489
3049.14,25.631,19.125,27.12,-1.553
3053.24,25.63,19.125,27.12,-1.492
3057.33,25.629,19.125,27.12,-1.557
3061.43,25.628,19.125,27.12,-1.559
3065.52,25.627,19.125,27.12,-1.56
3069.62,25.626,19.062,27.12,-1.562
3073.72,25.625,19.125,27.13,-1.564
3077.81,25.624,19.125,27.13,-1.565
3081.91,25.623,19.062,27.13,-1.567
3086.0,25.622,19.125,27.13,-1.568
3090.1,25.621,19.125,27.13,-1.57
3094.19,25.62,19.062,27.13,-1.572
3098.29,25.619,19.062,27.14,-1.573
3102.39,25.618,19.125,27.14,-1.575
3106.48,25.617,19.125,27.14,-1.577
3110.58,25.616,19.125,27.14,-1.578
3114.68,25.615,19.125,27.14,-1.517
3118.77,25.614,19.062,27.14,-1.581
3122.87,25.613,19.125,27.15,-1.583
3126.96,25.611,19.125,27.15,-1.585
3131.06,25.61,19.125,27.15,-1.586
3135.16,25.609,19.125,27.15,-1.588
3139.25,25.608,19.125,27.15,-1.59
3143.35,25.607,19.125,27.15,-1.591
3147.44,25.606,19.125,27.15,-1.593
3151.54,25.605,19.125,27.16,-1.595
3155.63,25.604,19.125,27.16,-1.596
3159.73,25.603,19.125,27.16,-1.598
3163.83,25.602,19.125,27.16,-1.599
3167.92,25.601,19.062,27.16,-1.601
3172.02,25.6,19.125,27.16,-1.602
3176.11,25.599,19.125,27.17,-1.604
3180.21,25.598,19.125,27.17,-1.606
3184.31,25.597,19.125,27.17,-1.544
3188.4,25.596,19.062,27.17,-1.609
3192.5,25.595,19.125,27.17,-1.61
3196.6,25.594,19.125,27.17,-1.612
3200.69,25.593,19.125,27.18,-1.613
3204.79,25.592,19.125,27.18,-1.615
3208.88,25.591,19.125,27.18,-1.617
3212.98,25.59,19.062,27.18,-1.618
3217.07,25.589,19.125,27.18,-1.619
3221.17,25.588,19.062,27.18,-1.621
3225.27,25.587,19.125,27.18,-1.559
3229.36,25.586,19.062,27.19,-1.624
3233.46,25.585,19.125,27.19,-1.625
3237.56,25.584,19.125,27.19,-1.627
3241.65,25.583,19.125,27.19,-1.628
3245.75,25.582,19.062,27.19,-1.63
3249.84,25.581,19.062,27.19,-1.631
3253.94,25.58,19.062,27.19,-1.632
3258.04,25.579,19.125,27.2,-1.634
3262.13,25.578,19.062,27.2,-1.635
3266.23,25.577,19.062,27.2,-1.637
3270.32,25.576,19.062,27.2,-1.638
3274.42,25.575,19.062,27.2,-1.639
3278.51,25.573,19.062,27.2,-1.641
3282.61,25.572,19.062,27.2,-1.642
3286.71,25.571,19.062,27.21,-1.643
3290.8,25.57,19.062,27.21,-1.644
3294.9,25.569,19.062,27.21,-1.646
3299.0,25.568,19.062,27.21,-1.647
3303.09,25.568,19.062,27.21,-1.648
3307.19,25.567,19.062,27.21,-1.65
3311.28,25.566,19.062,27.21,-1.651
3315.38,25.565,19.062,27.21,-1.652
3319.48,25.564,19.062,27.22,-1.653
3323.57,25.563,19.062,27.22,-1.655
3327.67,25.562,19.062,27.22,-1.656
3331.76,25.561,19.062,27.22,-1.594
3335.86,25.56,19.062,27.22,-1.659
3339.96,25.559,19.062,27.22,-1.66
3344.05,25.558,19.062,27.22,-1.723
3348.15,25.557,19.062,27.22,-1.599
3352.24,25.556,19.062,27.23,-1.664
3356.34,25.555,19.062,27.23,-1.665
3360.44,25.554,19.062,27.23,-1.666
3364.53,25.553,19.062,27.23,-1.667
3368.63,25.553,19.062,27.23,-1.668
3372.72,25.552,19.062,27.23,-1.67
3376.82,25.551,19.062,27.23,-1.671
3380.91,25.55,19.062,27.23,-1.672
3385.01,25.549,19.062,27.24,-1.673
3389.11,25.548,19.062,27.24,-1.675
3393.2,25.548,19.062,27.24,-1.676
3397.3,25.547,19.062,27.24,-1.677
3401.39,25.546,19.062,27.24,-1.678
3405.49,25.545,19.062,27.24,-1.679
3409.59,25.544,19.062,27.24,-1.681
3413.68,25.544,19.062,27.24,-1.682
3417.78,25.543,19.062,27.25,-1.683
3421.87,25.542,19.062,27.25,-1.684
3425.97,25.541,19.062,27.25,-1.685
3430.07,25.541,19.062,27.25,-1.687
3434.16,25.54,19.062,27.25,-1.75
3438.26,25.539,19.062,27.25,-1.689
3442.35,25.538,19.062,27.25,-1.69
3446.45,25.538,19.062,27.25,-1.753
3450.55,25.537,19.062,27.25,-1.692
3454.64,25.536,19.062,27.26,-1.694
3458.74,25.536,19.062,27.26,-1.757
3462.84,25.535,19.062,27.26,-1.696
3466.93,25.534,19.062,27.26,-1.697
3471.03,25.533,19.062,27.26,-1.698
3475.12,25.533,19.062,27.26,-1.699
3479.22,25.532,19.062,27.26,-1.7
3483.31,25.531,19.0,27.26,-1.701
3487.41,25.531,19.062,27.26,-1.765
3491.51,25.53,19.062,27.27,-1.766
3495.6,25.53,19.062,27.27,-1.767
3499.7,25.529,19.062,27.27,-1.768
3503.79,25.528,19.0,27.27,-1.769
3507.89,25.528,19.062,27.27,-1.708
3511.99,25.527,19.062,27.27,-1.771
3516.08,25.526,19.0,27.27,-1.71
3520.18,25.526,19.062,27.27,-1.773
3524.27,25.525,19.0,27.27,-1.712
3528.37,25.525,19.0,27.28,-1.775
3532.47,25.524,19.062,27.28,-1.714
3536.56,25.523,19.062,27.28,-1.777
3540.66,25.523,19.062,27.28,-1.778
3544.75,25.522,19.062,27.28,-1.779
3548.85,25.522,19.062,27.28,-1.719
3552.95,25.521,19.062,27.28,-1.782
3557.04,25.521,19.062,27.28,-1.783
3561.14,25.52,19.062,27.28,-1.722
3565.23,25.519,19.0,27.28,-1.723
3569.33,25.519,19.0,27.29,-1.724
3573.43,25.518,19.0,27.29,-1.724
3577.52,25.518,19.0,27.29,-1.725
3581.62,25.517,19.0,27.29,-1.726
3585.71,25.517,19.0,27.29,-1.727
3589.81,25.516,19.0,27.29,-1.79
3593.91,25.516,19.0,27.29,-1.791
3598.0,25.516,19.0,27.29,-1.73
3602.1,25.515,19.0,27.29,-1.793
3606.19,25.515,19.0,27.29,-1.794
3610.29,25.514,19.0,27.29,-1.794
3614.39,25.514,19.062,27.3,-1.795
3618.48,25.513,19.0,27.3,-1.796
3622.58,25.513,19.062,27.3,-1.797
3626.68,25.513,19.0,27.3,-1.798
3630.77,25.512,19.062,27.3,-1.799
3634.87,25.512,19.0,27.3,-1.738
3638.96,25.511,19.0,27.3,-1.801
3643.06,25.511,19.0,27.3,-1.802
3647.16,25.511,19.0,27.3,-1.741
3651.25,25.51,19.0,27.3,-1.741
3655.35,25.51,19.062,27.3,-1.804
3659.44,25.51,19.0,27.31,-1.743
3663.54,25.509,19.062,27.31,-1.744
3667.63,25.509,19.0,27.31,-1.807
3671.73,25.509,19.0,27.31,-1.808
3675.83,25.508,19.0,27.31,-1.747
3679.92,25.508,19.062,27.31,-1.81
3684.02,25.508,19.0,27.31,-1.811
3688.12,25.508,19.0,27.31,-1.811
3692.21,25.507,19.062,27.31,-1.812
3696.31,25.507,19.0,27.31,-1.813
3700.4,25.507,19.0,27.31,-1.814
3704.5,25.507,19.062,27.32,-1.815
3708.6,25.506,19.0,27.32,-1.816
3712.69,25.506,19.0,27.32,-1.817
3716.79,25.506,19.0,27.32,-1.818
3720.88,25.506,19.0,27.32,-1.818
3724.98,25.506,19.0,27.32,-1.819
3729.08,25.505,19.0,27.32,-1.82
3733.17,25.505,19.0,27.32,-1.821
3737.27,25.505,19.0,27.32,-1.822
3741.36,25.505,19.0,27.32,-1.822
3745.46,25.505,19.0,27.32,-1.823
3749.56,25.505,19.0,27.32,-1.824
3753.65,25.504,19.0,27.32,-1.825
3757.75,25.504,19.0,27.33,-1.825
3761.84,25.504,19.0,27.33,-1.826
3765.94,25.504,19.0,27.33,-1.827
3770.04,25.504,19.0,27.33,-1.828
3774.13,25.504,19.0,27.33,-1.829
3778.23,25.504,19.0,27.33,-1.829
3782.32,25.504,19.0,27.33,-1.83
3786.42,25.503,19.0,27.33,-1.831
3790.51,25.503,19.0,27.33,-1.832
3794.61,25.503,19.0,27.33,-1.832
3798.71,25.503,19.0,27.33,-1.833
3802.8,25.503,19.0,27.33,-1.834
3806.9,25.503,19.0,27.33,-1.835
3810.99,25.503,19.0,27.34,-1.898
3815.09,25.503,19.0,27.34,-1.836
3819.19,25.503,19.0,27.34,-1.837
3823.28,25.503,19.0,27.34,-1.838
3827.38,25.503,19.0,27.34,-1.838
3831.47,25.503,19.0,27.34,-1.839
3835.57,25.503,19.0,27.34,-1.84
3839.67,25.503,19.0,27.34,-1.841
3843.76,25.503,19.0,27.34,-1.841
3847.86,25.503,19.0,27.34,-1.842
3851.95,25.503,19.0,27.34,-1.843
3856.05,25.503,19.0,27.34,-1.844
3860.15,25.503,19.0,27.34,-1.844
3864.24,25.503,19.0,27.34,-1.845
3868.34,25.503,19.0,27.35,-1.846
3872.44,25.503,19.0,27.35,-1.846
3876.53,25.503,19.0,27.35,-1.847
3880.63,25.503,19.0,27.35,-1.848
3884.72,25.503,19.0,27.35,-1.849
3888.82,25.503,19.0,27.35,-1.849
3892.92,25.503,19.0,27.35,-1.85
3897.01,25.503,19.0,27.35,-1.851
3901.11,25.503,19.0,27.35,-1.851
3905.2,25.504,19.0,27.35,-1.852
3909.3,25.504,19.0,27.35,-1.853
3913.39,25.504,19.0,27.35,-1.916
3917.49,25.504,19.0,27.35,-1.854
3921.59,25.504,19.0,27.35,-1.855
3925.68,25.504,19.0,27.36,-1.856
3929.78,25.504,19.0,27.36,-1.856
3933.87,25.504,19.0,27.36,-1.857
3937.97,25.505,19.0,27.36,-1.858
3942.07,25.505,19.0,27.36,-1.858
3946.16,25.505,19.0,27.36,-1.859
3950.26,25.505,19.0,27.36,-1.86
3954.35,25.505,19.0,27.36,-1.923
3958.45,25.505,19.0,27.36,-1.924
3962.55,25.506,19.0,27.36,-1.862
3966.64,25.506,19.0,27.36,-1.925
3970.74,25.506,19.0,27.36,-1.863
3974.83,25.506,19.0,27.36,-1.927
3978.93,25.506,19.0,27.36,-1.864
3983.03,25.507,19.0,27.37,-1.928
3987.12,25.507,19.0,27.37,-1.929
3991.22,25.507,19.0,27.37,-1.929
3995.32,25.507,19.0,27.37,-1.93
3999.41,25.508,19.0,27.37,-1.931
4003.51,25.508,19.0,27.37,-1.931
4007.6,25.508,19.0,27.37,-1.932
4011.7,25.508,19.0,27.37,-1.933
4015.8,25.509,19.0,27.37,-1.933
4019.89,25.509,19.0,27.37,-1.934
4023.99,25.509,19.0,27.37,-1.935
4028.08,25.51,19.0,27.37,-1.935
4032.18,25.51,19.0,27.37,-1.936
4036.28,25.51,19.0,27.37,-1.937
4040.37,25.511,19.0,27.37,-1.937
4044.47,25.511,19.0,27.37,-1.938
4048.56,25.511,19.0,27.38,-1.938
4052.66,25.512,19.0,27.38,-1.939
4056.75,25.512,19.0,27.38,-1.94
4060.85,25.512,19.0,27.38,-2.002
4064.95,25.513,19.0,27.38,-2.003
4069.04,25.513,19.0,27.38,-1.942
4073.14,25.514,19.0,27.38,-1.942
4077.24,25.514,19.0,27.38,-1.943
4081.33,25.515,19.0,27.38,-2.006
4085.43,25.515,19.0,27.38,-1.944
4089.52,25.515,19.0,27.38,-2.007
4093.62,25.516,19.0,27.38,-1.945
4097.72,25.516,19.0,27.38,-1.946
4101.81,25.517,19.0,27.38,-1.947
4105.91,25.517,19.0,27.38,-2.009
4110.0,25.518,19.0,27.38,-1.948
4114.1,25.518,19.0,27.39,-1.948
4118.19,25.519,19.0,27.39,-1.949
4122.29,25.519,19.0,27.39,-2.012
4126.39,25.52,19.0,27.39,-1.95
4130.48,25.521,19.0,27.39,-2.013
4134.58,25.521,19.0,27.39,-2.013
4138.68,25.522,19.0,27.39,-2.014
4142.77,25.522,19.0,27.39,-2.015
4146.87,25.523,19.0,27.39,-2.015
4150.96,25.523,19.0,27.39,-2.016
4155.06,25.524,19.0,27.39,-2.016
4159.16,25.525,19.0,27.39,-2.017
4163.25,25.525,19.0,27.39,-2.018
4167.35,25.526,19.0,27.39,-2.018
4171.44,25.526,19.0,27.39,-2.019
4175.54,25.527,19.0,27.39,-2.019
4179.64,25.528,19.0,27.39,-2.02
4183.73,25.528,19.0,27.4,-2.02
4187.83,25.529,19.0,27.4,-2.021
4191.92,25.529,19.0,27.4,-2.022
4196.02,25.53,19.0,27.4,-2.022
4200.12,25.531,19.0,27.4,-2.023
4204.21,25.531,19.0,27.4,-2.023
4208.31,25.532,19.0,27.4,-2.024
4212.4,25.532,19.0,27.4,-2.024
4216.5,25.533,19.0,27.4,-2.025
4220.6,25.534,19.0,27.4,-2.026
4224.69,25.534,19.0,27.4,-2.026
4228.79,25.535,19.0,27.4,-2.027
4232.88,25.536,19.0,27.4,-2.027
4236.98,25.536,19.0,27.4,-2.028
4241.07,25.537,19.0,27.4,-2.028
4245.17,25.537,19.0,27.4,-2.029
4249.27,25.538,18.937,27.4,-2.029
4253.36,25.539,18.937,27.4,-2.03
4257.46,25.539,18.937,27.41,-2.03
4261.55,25.54,19.0,27.41,-2.031
4265.65,25.541,18.937,27.41,-2.031
4269.75,25.541,18.937,27.41,-2.031
4273.84,25.542,19.0,27.41,-2.032
4277.94,25.542,18.937,27.41,-2.032
4282.03,25.543,19.0,27.41,-2.033
4286.13,25.544,19.0,27.41,-2.096
4290.23,25.544,19.0,27.41,-2.097
4294.32,25.545,19.0,27.41,-2.034
4298.42,25.546,18.937,27.41,-2.098
4302.51,25.546,18.937,27.41,-2.035
4306.61,25.547,19.0,27.41,-2.099
4310.71,25.548,18.937,27.41,-2.099
4314.8,25.548,18.937,27.41,-2.099
4318.9,25.549,18.937,27.41,-2.1
4323.0,25.549,19.0,27.41,-2.1
4327.09,25.55,19.0,27.41,-2.101
4331.19,25.551,19.0,27.41,-2.101
4335.28,25.551,18.937,27.41,-2.102
4339.38,25.552,18.937,27.41,-2.102
4343.47,25.553,18.937,27.41,-2.039
4347.57,25.553,18.937,27.41,-2.04
4351.67,25.554,19.0,27.42,-2.04
4355.76,25.554,18.937,27.42,-2.041
4359.86,25.555,19.0,27.42,-2.041
4363.96,25.556,18.937,27.42,-2.041
4368.05,25.556,18.937,27.42,-2.042
4372.15,25.557,19.0,27.42,-2.042
4376.24,25.558,18.937,27.42,-2.043
4380.34,25.558,18.937,27.42,-2.043
4384.43,25.559,19.0,27.42,-2.043
4388.53,25.559,19.0,27.42,-2.044
4392.63,25.56,18.937,27.42,-2.107
4396.72,25.561,19.0,27.42,-2.045
4400.82,25.561,18.937,27.42,-2.045
4404.91,25.562,19.0,27.42,-2.046
4409.01,25.562,18.937,27.42,-2.046
4413.11,25.563,19.0,27.42,-2.046
4417.2,25.564,18.937,27.42,-2.047
4421.3,25.564,18.937,27.42,-2.047
4425.39,25.565,18.937,27.42,-2.047
4429.49,25.566,19.0,27.42,-2.048
4433.59,25.566,18.937,27.42,-1.986
4437.68,25.567,18.937,27.42,-2.049
4441.78,25.567,19.0,27.42,-2.049
4445.87,25.568,19.0,27.42,-1.988
4449.97,25.569,19.0,27.42,-2.05
4454.07,25.569,19.0,27.43,-1.988
4458.16,25.57,19.0,27.43,-2.051
4462.26,25.57,19.0,27.43,-2.051
4466.35,25.571,19.0,27.43,-2.052
4470.45,25.572,18.937,27.43,-2.052
4474.55,25.572,19.0,27.43,-2.053
4478.64,25.573,19.0,27.43,-2.053
4482.74,25.574,18.937,27.43,-2.054
4486.84,25.574,19.0,27.43,-1.992
4490.93,25.575,19.0,27.43,-1.992
4495.03,25.575,19.0,27.43,-1.993
4499.12,25.576,19.0,27.43,-1.993
4503.22,25.577,19.0,27.43,-1.994
4507.32,25.577,19.0,27.43,-1.994
4511.44,25.578,18.937,27.43,-1.995
4515.54,25.578,19.0,27.43,-1.995
4519.64,25.579,19.0,27.43,-1.996
4523.73,25.58,19.0,27.43,-1.996
4527.83,25.58,19.0,27.43,-1.934
4531.92,25.581,19.0,27.43,-1.997
4536.02,25.581,19.0,27.43,-1.998
4540.12,25.582,19.0,27.43,-1.998
4544.21,25.583,19.0,27.44,-1.998
4548.31,25.583,19.0,27.44,-1.999
4552.4,25.584,19.0,27.44,-1.999
4556.5,25.584,19.0,27.44,-2.0
4560.6,25.585,19.0,27.44,-2.0
4564.69,25.585,19.0,27.44,-2.001
4568.79,25.586,19.0,27.44,-2.001
4572.88,25.587,19.0,27.44,-2.002
4576.98,25.587,19.0,27.44,-2.002
4581.08,25.588,19.0,27.44,-2.003
4585.17,25.588,19.0,27.44,-2.003
4589.27,25.589,19.0,27.44,-2.003
4593.36,25.589,19.0,27.44,-2.004
4597.46,25.59,19.0,27.44,-2.004
4601.56,25.59,19.0,27.44,-2.005
4605.65,25.591,19.0,27.44,-2.005
4609.75,25.591,19.0,27.44,-1.943
4613.84,25.592,19.0,27.44,-2.006
4617.94,25.593,19.0,27.44,-2.007
4622.03,25.593,19.0,27.44,-1.944
4626.13,25.594,19.0,27.44,-1.944
4630.23,25.594,19.0,27.44,-1.945
4634.32,25.595,19.0,27.45,-1.945
4638.42,25.595,19.0,27.45,-1.946
4642.51,25.596,19.0,27.45,-1.946
4646.61,25.596,19.0,27.45,-1.947
4650.71,25.597,19.0,27.45,-1.947
4654.8,25.597,19.0,27.45,-1.947
4658.9,25.598,19.0,27.45,-1.948
4662.99,25.598,19.0,27.45,-1.948
4667.09,25.599,19.0,27.45,-1.949
4671.19,25.599,19.0,27.45,-1.949
4675.28,25.6,19.0,27.45,-1.95
4679.38,25.6,19.0,27.45,-1.95
4683.48,25.601,19.0,27.45,-1.888
4687.57,25.601,19.0,27.45,-1.951
4691.67,25.602,19.0,27.45,-1.951
4695.76,25.602,19.0,27.45,-1.89
4699.86,25.603,19.0,27.45,-1.952
4703.95,25.603,19.0,27.45,-1.89
4708.05,25.604,19.0,27.45,-1.953
4712.15,25.604,19.0,27.45,-1.891
4716.24,25.605,19.0,27.45,-1.892
4720.34,25.605,19.0,27.45,-1.892
4724.43,25.606,19.0,27.45,-1.893
4728.53,25.606,19.0,27.45,-1.893
4732.63,25.607,19.0,27.46,-1.893
4736.72,25.607,19.0,27.46,-1.894
4740.82,25.608,19.0,27.46,-1.894
4744.92,25.608,19.062,27.46,-1.895
4749.01,25.609,19.0,27.46,-1.895
4753.11,25.609,19.0,27.46,-1.896
4757.2,25.61,19.0,27.46,-1.896
4761.3,25.61,19.0,27.46,-1.896
4765.39,25.611,19.0,27.46,-1.834
4769.49,25.611,19.0,27.46,-1.897
4773.59,25.612,19.0,27.46,-1.898
4777.68,25.612,19.0,27.46,-1.898
4781.78,25.613,19.0,27.46,-1.898
4785.87,25.613,19.0,27.46,-1.899
4789.97,25.614,19.062,27.46,-1.899
4794.07,25.614,19.062,27.46,-1.837
4798.16,25.615,19.062,27.46,-1.9
4802.26,25.615,19.062,27.46,-1.901
4806.35,25.615,19.0,27.46,-1.838
4810.45,25.616,19.062,27.46,-1.902
4814.55,25.616,19.062,27.46,-1.839
4818.64,25.617,19.062,27.47,-1.84
4822.74,25.617,19.062,27.47,-1.841
4826.84,25.618,19.062,27.47,-1.841
4830.93,25.618,19.062,27.47,-1.842
4835.03,25.618,19.062,27.47,-1.78
4839.12,25.619,19.062,27.47,-1.843
4843.22,25.619,19.062,27.47,-1.843
4847.32,25.62,19.062,27.47,-1.844
4851.41,25.62,19.062,27.47,-1.844
4855.51,25.62,19.062,27.47,-1.845
4859.6,25.621,19.062,27.47,-1.845
4863.7,25.621,19.062,27.47,-1.846
4867.79,25.622,19.062,27.47,-1.847
4871.89,25.622,19.062,27.47,-1.847
4875.99,25.622,19.062,27.47,-1.848
4880.08,25.623,19.062,27.47,-1.786
4884.18,25.623,19.125,27.47,-1.849
4888.28,25.623,19.062,27.47,-1.849
4892.37,25.624,19.062,27.47,-1.85
4896.47,25.624,19.125,27.48,-1.851
4900.56,25.624,19.125,27.48,-1.789
4904.66,25.625,19.125,27.48,-1.79
4908.76,25.625,19.125,27.48,-1.791
4912.85,25.625,19.125,27.48,-1.791
4916.95,25.626,19.062,27.48,-1.792
4921.04,25.626,19.125,27.48,-1.793
4925.14,25.626,19.125,27.48,-1.793
4929.23,25.627,19.062,27.48,-1.794
4933.33,25.627,19.125,27.48,-1.795
4937.43,25.627,19.125,27.48,-1.795
4941.52,25.628,19.062,27.48,-1.858
4945.62,25.628,19.125,27.48,-1.796
4949.71,25.628,19.125,27.48,-1.797
4953.81,25.629,19.125,27.48,-1.798
4957.91,25.629,19.125,27.49,-1.798
4962.0,25.629,19.125,27.49,-1.799
4966.1,25.63,19.125,27.49,-1.8
4970.2,25.63,19.125,27.49,-1.801
4974.29,25.63,19.125,27.49,-1.801
4978.39,25.631,19.125,27.49,-1.802
4982.48,25.631,19.125,27.49,-1.803
4986.58,25.631,19.125,27.49,-1.803
4990.67,25.632,19.125,27.49,-1.804
4994.77,25.632,19.125,27.49,-1.805
4998.87,25.632,19.125,27.49,-1.742
5002.96,25.633,19.125,27.49,-1.806
5007.06,25.633,19.125,27.49,-1.807
5011.16,25.634,19.125,27.49,-1.744
5015.25,25.634,19.125,27.49,-1.745
5019.35,25.634,19.125,27.5,-1.745
5023.44,25.635,19.125,27.5,-1.746
5027.54,25.635,19.125,27.5,-1.747
5031.63,25.635,19.125,27.5,-1.747
5035.73,25.636,19.125,27.5,-1.748
5039.83,25.636,19.125,27.5,-1.749
5043.92,25.637,19.125,27.5,-1.749
5048.02,25.637,19.125,27.5,-1.75
5052.12,25.637,19.125,27.5,-1.751
5056.21,25.638,19.125,27.5,-1.751
5060.31,25.638,19.125,27.5,-1.752
5064.4,25.639,19.125,27.5,-1.752
5068.5,25.639,19.125,27.5,-1.691
5072.6,25.639,19.125,27.5,-1.754
5076.69,25.64,19.125,27.5,-1.692
5080.79,25.64,19.187,27.51,-1.755
5084.88,25.64,19.125,27.51,-1.694
5088.98,25.641,19.187,27.51,-1.695
5093.07,25.641,19.125,27.51,-1.695
5097.17,25.642,19.125,27.51,-1.696
5101.27,25.642,19.187,27.51,-1.697
5105.36,25.642,19.125,27.51,-1.697
5109.46,25.643,19.125,27.51,-1.698
5113.56,25.643,19.125,27.51,-1.698
5117.65,25.643,19.125,27.51,-1.699
5121.75,25.644,19.187,27.51,-1.7
5125.84,25.644,19.187,27.51,-1.701
5129.94,25.644,19.125,27.51,-1.701
5134.04,25.645,19.187,27.51,-1.702
5138.13,25.645,19.187,27.51,-1.703
5142.23,25.646,19.187,27.52,-1.704
5146.32,25.646,19.187,27.52,-1.704
5150.45,25.646,19.187,27.52,-1.642
5154.55,25.647,19.187,27.52,-1.643
5158.64,25.647,19.187,27.52,-1.644
5162.74,25.647,19.125,27.52,-1.644
5166.84,25.648,19.187,27.52,-1.645
5170.93,25.648,19.187,27.52,-1.646
5175.03,25.648,19.187,27.52,-1.646
5179.12,25.649,19.187,27.52,-1.647
5183.22,25.649,19.187,27.52,-1.648
5187.31,25.65,19.187,27.52,-1.649
5191.41,25.65,19.187,27.52,-1.649
5195.51,25.65,19.187,27.53,-1.65
5199.6,25.651,19.187,27.53,-1.651
5203.7,25.651,19.187,27.53,-1.652
5207.8,25.651,19.187,27.53,-1.652
5211.89,25.652,19.187,27.53,-1.653
5215.99,25.652,19.187,27.53,-1.654
5220.08,25.653,19.125,27.53,-1.654
5224.18,25.653,19.187,27.53,-1.655
5228.27,25.653,19.187,27.53,-1.656
5232.37,25.654,19.187,27.53,-1.657
5236.47,25.654,19.187,27.53,-1.657
5240.56,25.654,19.187,27.53,-1.658
5244.66,25.655,19.187,27.53,-1.659
5248.76,25.655,19.187,27.53,-1.659
5252.85,25.655,19.187,27.54,-1.66
5256.95,25.656,19.187,27.54,-1.661
5261.04,25.656,19.187,27.54,-1.662
5265.14,25.656,19.187,27.54,-1.662
5269.24,25.657,19.187,27.54,-1.663
5273.33,25.657,19.187,27.54,-1.664
5277.43,25.657,19.187,27.54,-1.664
5281.52,25.658,19.187,27.54,-1.665
5285.62,25.658,19.187,27.54,-1.666
5289.71,25.658,19.187,27.54,-1.667
5293.81,25.659,19.187,27.54,-1.605
5297.91,25.659,19.187,27.54,-1.668
