seconds,t_motor,t_ambient,t_predicted,residual
2717.24,25.75,19.25,26.16,-0.411
2721.33,25.812,19.25,26.16,-0.351
2725.43,25.75,19.25,26.16,-0.415
2729.53,25.75,19.25,26.17,-0.417
2733.62,25.812,19.25,26.17,-0.356
2737.72,25.75,19.25,26.17,-0.42
2741.81,25.812,19.25,26.17,-0.36
2745.91,25.812,19.25,26.17,-0.362
2750.01,25.812,19.25,26.18,-0.363
2754.1,25.75,19.312,26.18,-0.427
2758.2,25.75,19.25,26.18,-0.429
2762.29,25.75,19.25,26.18,-0.431
2766.39,25.75,19.25,26.18,-0.432
2770.49,25.75,19.25,26.18,-0.434
2774.58,25.812,19.25,26.19,-0.374
2778.68,25.75,19.25,26.19,-0.437
2782.77,25.812,19.25,26.19,-0.377
2786.87,25.812,19.25,26.19,-0.379
2790.97,25.812,19.25,26.19,-0.38
2795.06,25.75,19.25,26.19,-0.444
2799.16,25.75,19.25,26.2,-0.446
2803.25,25.75,19.25,26.2,-0.447
2807.35,25.812,19.25,26.2,-0.387
2811.45,25.812,19.25,26.2,-0.389
2815.54,25.812,19.25,26.2,-0.39
2819.64,25.75,19.25,26.2,-0.454
2823.73,25.812,19.25,26.21,-0.394
2827.83,25.812,19.25,26.21,-0.395
2831.93,25.75,19.25,26.21,-0.459
2836.02,25.75,19.25,26.21,-0.46
2840.12,25.75,19.25,26.21,-0.462
2844.21,25.812,19.25,26.21,-0.402
2848.31,25.812,19.25,26.22,-0.403
2852.41,25.812,19.25,26.22,-0.405
2856.5,25.812,19.25,26.22,-0.406
2860.6,25.75,19.187,26.22,-0.47
2864.69,25.75,19.25,26.22,-0.471
2868.79,25.812,19.25,26.22,-0.411
2872.89,25.75,19.25,26.22,-0.475
2876.98,25.812,19.25,26.23,-0.414
2881.08,25.812,19.25,26.23,-0.416
2885.17,25.75,19.25,26.23,-0.479
2889.27,25.812,19.25,26.23,-0.419
2893.37,25.875,19.25,26.23,-0.357
2897.46,25.812,19.25,26.23,-0.422
2901.56,25.812,19.25,26.24,-0.424
2905.65,25.812,19.25,26.24,-0.425
2909.75,25.812,19.25,26.24,-0.427
2913.85,25.812,19.25,26.24,-0.428
2917.94,25.812,19.25,26.24,-0.43
2922.04,25.75,19.25,26.24,-0.493
2926.13,25.75,19.25,26.24,-0.495
2930.23,25.812,19.187,26.25,-0.434
2934.33,25.812,19.25,26.25,-0.436
2938.42,25.75,19.25,26.25,-0.499
2942.52,25.812,19.25,26.25,-0.439
2946.61,25.75,19.25,26.25,-0.502
2950.71,25.75,19.25,26.25,-0.504
2954.81,25.812,19.25,26.26,-0.443
2958.9,25.812,19.25,26.26,-0.445
2963.0,25.75,19.25,26.26,-0.508
2967.09,25.75,19.25,26.26,-0.51
2971.19,25.812,19.25,26.26,-0.449
2975.29,25.812,19.25,26.26,-0.45
2979.38,25.75,19.25,26.26,-0.514
2983.48,25.812,19.25,26.27,-0.453
2987.57,25.812,19.25,26.27,-0.455
2991.67,25.812,19.25,26.27,-0.456
2995.77,25.812,19.25,26.27,-0.458
2999.86,25.875,19.25,26.27,-0.396
3003.96,25.812,19.25,26.27,-0.461
3008.05,25.812,19.25,26.27,-0.462
3012.15,25.812,19.25,26.28,-0.463
3016.25,25.812,19.187,26.28,-0.465
3020.34,25.812,19.25,26.28,-0.466
3024.44,25.812,19.25,26.28,-0.468
3028.53,25.812,19.25,26.28,-0.469
3032.63,25.75,19.25,26.28,-0.532
3036.73,25.812,19.25,26.28,-0.472
3040.82,25.812,19.25,26.29,-0.473
3044.92,25.812,19.25,26.29,-0.475
3049.01,25.812,19.187,26.29,-0.476
3053.11,25.75,19.25,26.29,-0.539
3057.21,25.812,19.25,26.29,-0.479
3061.3,25.812,19.25,26.29,-0.48
3065.4,25.812,19.25,26.29,-0.481
3069.49,25.75,19.25,26.29,-0.545
3073.59,25.812,19.25,26.3,-0.484
3077.69,25.75,19.25,26.3,-0.547
3081.78,25.75,19.25,26.3,-0.549
3085.88,25.75,19.25,26.3,-0.55
3089.97,25.75,19.25,26.3,-0.552
3094.07,25.75,19.25,26.3,-0.553
3098.17,25.75,19.25,26.3,-0.554
3102.26,25.75,19.25,26.31,-0.556
3106.36,25.812,19.25,26.31,-0.495
3110.45,25.75,19.25,26.31,-0.558
3114.55,25.75,19.25,26.31,-0.56
3118.65,25.75,19.25,26.31,-0.561
3122.76,25.812,19.25,26.31,-0.5
3126.87,25.812,19.25,26.31,-0.502
3130.97,25.75,19.187,26.31,-0.565
3135.06,25.812,19.25,26.32,-0.504
3139.16,25.812,19.25,26.32,-0.505
3143.25,25.75,19.25,26.32,-0.569
3147.35,25.75,19.25,26.32,-0.57
3151.45,25.75,19.25,26.32,-0.571
3155.54,25.812,19.25,26.32,-0.511
3159.64,25.75,19.25,26.32,-0.574
3163.73,25.75,19.25,26.33,-0.575
3167.83,25.75,19.25,26.33,-0.576
3171.93,25.812,19.25,26.33,-0.516
3176.02,25.812,19.25,26.33,-0.517
3180.12,25.75,19.25,26.33,-0.58
3184.21,25.812,19.25,26.33,-0.52
3188.31,25.75,19.25,26.33,-0.583
3192.41,25.812,19.25,26.33,-0.522
3196.5,25.75,19.25,26.34,-0.585
3200.6,25.75,19.25,26.34,-0.587
3204.69,25.812,19.25,26.34,-0.526
3208.79,25.812,19.25,26.34,-0.527
3212.89,25.75,19.25,26.34,-0.59
3216.98,25.812,19.25,26.34,-0.53
3221.08,25.812,19.187,26.34,-0.531
3225.17,25.812,19.187,26.34,-0.532
3229.27,25.812,19.25,26.34,-0.533
3233.37,25.75,19.25,26.35,-0.596
3237.46,25.75,19.25,26.35,-0.597
3241.56,25.75,19.25,26.35,-0.599
3245.65,25.812,19.25,26.35,-0.538
3249.75,25.75,19.25,26.35,-0.601
3253.85,25.812,19.25,26.35,-0.54
3257.94,25.812,19.25,26.35,-0.541
3262.04,25.75,19.25,26.35,-0.605
3266.13,25.75,19.25,26.36,-0.606
3270.23,25.75,19.187,26.36,-0.607
3274.33,25.812,19.25,26.36,-0.546
3278.42,25.75,19.187,26.36,-0.609
3282.52,25.75,19.187,26.36,-0.61
3286.61,25.75,19.25,26.36,-0.611
3290.71,25.812,19.25,26.36,-0.55
3294.81,25.75,19.25,26.36,-0.614
3298.9,25.75,19.25,26.36,-0.615
3303.0,25.75,19.187,26.37,-0.616
3307.09,25.75,19.187,26.37,-0.617
3311.19,25.75,19.187,26.37,-0.618
3315.29,25.75,19.187,26.37,-0.619
3319.38,25.75,19.25,26.37,-0.62
3323.48,25.75,19.187,26.37,-0.621
3327.57,25.75,19.25,26.37,-0.622
3331.67,25.75,19.25,26.37,-0.623
3335.77,25.75,19.25,26.37,-0.624
3339.86,25.75,19.25,26.38,-0.625
3343.96,25.75,19.25,26.38,-0.627
3348.05,25.812,19.25,26.38,-0.566
3352.15,25.75,19.25,26.38,-0.629
3356.25,25.75,19.25,26.38,-0.63
3360.34,25.75,19.25,26.38,-0.631
3364.44,25.75,19.25,26.38,-0.632
3368.53,25.75,19.25,26.38,-0.633
3372.63,25.75,19.187,26.38,-0.634
3376.73,25.75,19.25,26.39,-0.635
3380.82,25.75,19.25,26.39,-0.637
3384.92,25.75,19.187,26.39,-0.637
3389.01,25.812,19.187,26.39,-0.576
3393.11,25.75,19.25,26.39,-0.639
3397.21,25.812,19.187,26.39,-0.578
3401.3,25.75,19.187,26.39,-0.641
3405.4,25.75,19.25,26.39,-0.642
3409.49,25.75,19.187,26.39,-0.643
3413.59,25.75,19.187,26.39,-0.644
3417.69,25.75,19.187,26.4,-0.645
3421.78,25.75,19.25,26.4,-0.646
3425.88,25.812,19.187,26.4,-0.585
3429.97,25.75,19.187,26.4,-0.648
3434.07,25.75,19.187,26.4,-0.649
3438.17,25.75,19.187,26.4,-0.65
3442.26,25.812,19.187,26.4,-0.589
3446.36,25.75,19.25,26.4,-0.652
3450.45,25.75,19.187,26.4,-0.653
3454.55,25.75,19.187,26.4,-0.653
3458.65,25.75,19.187,26.4,-0.654
3462.74,25.75,19.187,26.41,-0.655
3466.84,25.75,19.187,26.41,-0.656
3470.93,25.812,19.187,26.41,-0.595
3475.03,25.75,19.25,26.41,-0.658
3479.13,25.75,19.187,26.41,-0.659
3483.22,25.75,19.25,26.41,-0.66
3487.32,25.75,19.187,26.41,-0.661
3491.41,25.75,19.187,26.41,-0.662
3495.51,25.75,19.187,26.41,-0.663
3499.61,25.75,19.187,26.41,-0.663
3503.7,25.75,19.25,26.41,-0.664
3507.8,25.75,19.25,26.42,-0.665
3511.89,25.75,19.187,26.42,-0.666
3515.99,25.75,19.25,26.42,-0.667
3520.09,25.75,19.187,26.42,-0.668
3524.18,25.75,19.187,26.42,-0.669
3528.28,25.75,19.187,26.42,-0.67
3532.37,25.75,19.187,26.42,-0.671
3536.47,25.75,19.187,26.42,-0.671
3540.57,25.75,19.187,26.42,-0.672
3544.66,25.75,19.187,26.42,-0.673
3548.76,25.75,19.187,26.42,-0.674
3552.85,25.75,19.187,26.42,-0.675
3556.95,25.75,19.187,26.43,-0.676
3561.05,25.75,19.187,26.43,-0.676
3565.14,25.75,19.187,26.43,-0.677
3569.24,25.75,19.187,26.43,-0.678
3573.33,25.812,19.187,26.43,-0.617
3577.43,25.75,19.187,26.43,-0.68
3581.53,25.75,19.25,26.43,-0.681
3585.62,25.75,19.187,26.43,-0.681
3589.72,25.75,19.187,26.43,-0.682
3593.81,25.75,19.187,26.43,-0.683
3597.91,25.812,19.187,26.43,-0.622
3602.01,25.75,19.187,26.43,-0.685
3606.1,25.75,19.187,26.44,-0.685
3610.2,25.75,19.187,26.44,-0.686
3614.29,25.75,19.187,26.44,-0.687
3618.39,25.75,19.187,26.44,-0.688
3622.49,25.75,19.187,26.44,-0.688
3626.58,25.75,19.187,26.44,-0.689
3630.68,25.75,19.187,26.44,-0.69
3634.77,25.75,19.187,26.44,-0.691
3638.87,25.75,19.187,26.44,-0.692
3642.97,25.75,19.187,26.44,-0.692
3647.06,25.75,19.187,26.44,-0.693
3651.16,25.75,19.187,26.44,-0.694
3655.25,25.75,19.187,26.44,-0.695
3659.35,25.75,19.187,26.45,-0.695
3663.45,25.75,19.187,26.45,-0.696
3667.54,25.75,19.187,26.45,-0.697
3671.64,25.75,19.187,26.45,-0.698
3675.73,25.75,19.187,26.45,-0.698
3679.83,25.75,19.187,26.45,-0.699
3683.93,25.75,19.187,26.45,-0.7
3688.02,25.75,19.187,26.45,-0.701
3692.12,25.75,19.187,26.45,-0.701
3696.21,25.75,19.187,26.45,-0.702
3700.31,25.75,19.187,26.45,-0.703
3704.41,25.75,19.187,26.45,-0.704
3708.5,25.812,19.187,26.45,-0.642
3712.6,25.75,19.187,26.46,-0.705
3716.69,25.812,19.187,26.46,-0.644
3720.79,25.75,19.187,26.46,-0.707
3724.89,25.75,19.187,26.46,-0.707
3728.98,25.75,19.125,26.46,-0.708
3733.08,25.75,19.187,26.46,-0.709
3737.17,25.75,19.187,26.46,-0.709
3741.27,25.75,19.187,26.46,-0.71
3745.37,25.75,19.187,26.46,-0.711
3749.46,25.75,19.187,26.46,-0.711
3753.56,25.75,19.125,26.46,-0.712
3757.65,25.75,19.187,26.46,-0.713
3761.75,25.812,19.125,26.46,-0.651
3765.85,25.75,19.187,26.46,-0.714
3769.94,25.75,19.187,26.46,-0.715
3774.04,25.75,19.187,26.47,-0.715
3778.13,25.75,19.187,26.47,-0.716
3782.23,25.75,19.187,26.47,-0.717
3786.33,25.75,19.187,26.47,-0.717
3790.42,25.75,19.187,26.47,-0.718
3794.52,25.75,19.125,26.47,-0.719
3798.61,25.75,19.125,26.47,-0.719
3802.71,25.75,19.187,26.47,-0.72
3806.81,25.75,19.125,26.47,-0.72
3810.9,25.75,19.187,26.47,-0.721
3815.0,25.75,19.187,26.47,-0.722
3819.09,25.75,19.125,26.47,-0.722
3823.19,25.75,19.187,26.47,-0.723
3827.29,25.75,19.187,26.47,-0.724
3831.38,25.75,19.187,26.47,-0.724
3835.48,25.687,19.187,26.47,-0.788
3839.57,25.75,19.187,26.48,-0.726
3843.67,25.687,19.187,26.48,-0.789
3847.77,25.75,19.187,26.48,-0.727
3851.86,25.75,19.125,26.48,-0.727
3855.96,25.687,19.125,26.48,-0.791
3860.05,25.75,19.187,26.48,-0.729
3864.15,25.75,19.187,26.48,-0.729
3868.25,25.75,19.125,26.48,-0.73
3872.34,25.75,19.187,26.48,-0.73
3876.44,25.75,19.187,26.48,-0.731
3880.53,25.687,19.187,26.48,-0.795
3884.63,25.75,19.187,26.48,-0.732
3888.73,25.687,19.187,26.48,-0.796
3892.82,25.75,19.125,26.48,-0.733
3896.92,25.75,19.187,26.48,-0.734
3901.01,25.75,19.125,26.48,-0.735
3905.11,25.75,19.125,26.48,-0.735
3909.21,25.75,19.125,26.49,-0.735
3913.3,25.75,19.125,26.49,-0.736
3917.4,25.75,19.187,26.49,-0.737
3921.49,25.75,19.187,26.49,-0.737
3925.59,25.75,19.187,26.49,-0.738
3929.69,25.75,19.125,26.49,-0.738
3933.78,25.687,19.187,26.49,-0.802
3937.88,25.75,19.187,26.49,-0.74
3941.97,25.75,19.125,26.49,-0.74
3946.07,25.75,19.187,26.49,-0.741
3950.17,25.687,19.187,26.49,-0.804
3954.26,25.75,19.187,26.49,-0.742
3958.36,25.75,19.125,26.49,-0.742
3962.45,25.687,19.125,26.49,-0.806
3966.55,25.687,19.187,26.49,-0.806
3970.65,25.687,19.125,26.49,-0.807
3974.74,25.687,19.125,26.49,-0.807
3978.84,25.687,19.125,26.49,-0.808
3982.93,25.687,19.187,26.5,-0.808
3987.03,25.687,19.125,26.5,-0.809
3991.13,25.687,19.125,26.5,-0.809
3995.22,25.687,19.187,26.5,-0.81
3999.32,25.687,19.125,26.5,-0.81
4003.41,25.687,19.125,26.5,-0.811
4007.51,25.687,19.187,26.5,-0.811
4011.61,25.687,19.125,26.5,-0.812
4015.7,25.687,19.125,26.5,-0.812
4019.8,25.687,19.187,26.5,-0.813
4023.89,25.75,19.125,26.5,-0.75
4027.99,25.687,19.187,26.5,-0.814
4032.09,25.687,19.187,26.5,-0.814
4036.18,25.687,19.187,26.5,-0.815
4040.28,25.687,19.187,26.5,-0.816
4044.37,25.687,19.187,26.5,-0.816
4048.47,25.687,19.125,26.5,-0.817
4052.57,25.687,19.187,26.5,-0.817
4056.66,25.687,19.187,26.5,-0.818
4060.76,25.625,19.187,26.51,-0.88
4064.85,25.625,19.187,26.51,-0.881
4068.95,25.625,19.125,26.51,-0.881
4073.05,25.687,19.125,26.51,-0.82
4077.14,25.687,19.125,26.51,-0.82
4081.24,25.687,19.187,26.51,-0.821
4085.33,25.687,19.187,26.51,-0.821
4089.43,25.625,19.187,26.51,-0.884
4093.53,25.625,19.187,26.51,-0.884
4097.62,25.687,19.187,26.51,-0.823
4101.72,25.687,19.187,26.51,-0.824
4105.81,25.687,19.187,26.51,-0.824
4109.91,25.625,19.187,26.51,-0.887
4114.01,25.625,19.125,26.51,-0.887
4118.1,25.687,19.187,26.51,-0.826
4122.2,25.625,19.187,26.51,-0.888
4126.29,25.687,19.187,26.51,-0.827
4130.39,25.625,19.125,26.51,-0.889
4134.49,25.625,19.187,26.51,-0.89
4138.58,25.625,19.187,26.52,-0.89
4142.68,25.687,19.125,26.52,-0.829
4146.77,25.625,19.187,26.52,-0.891
4150.87,25.625,19.125,26.52,-0.892
4154.97,25.625,19.125,26.52,-0.892
4159.06,25.625,19.187,26.52,-0.892
4163.16,25.625,19.187,26.52,-0.893
4167.25,25.687,19.187,26.52,-0.832
4171.35,25.625,19.187,26.52,-0.894
4175.45,25.625,19.125,26.52,-0.894
4179.54,25.625,19.125,26.52,-0.895
4183.64,25.625,19.125,26.52,-0.895
4187.73,25.625,19.125,26.52,-0.896
4191.83,25.625,19.125,26.52,-0.896
4195.93,25.625,19.125,26.52,-0.896
4200.02,25.625,19.187,26.52,-0.897
4204.12,25.625,19.125,26.52,-0.897
4208.21,25.625,19.187,26.52,-0.898
4212.31,25.625,19.125,26.52,-0.898
4216.41,25.625,19.125,26.52,-0.898
4220.5,25.625,19.125,26.52,-0.899
4224.6,25.625,19.125,26.52,-0.899
4228.69,25.625,19.125,26.52,-0.9
4232.79,25.625,19.125,26.52,-0.9
4236.89,25.625,19.187,26.53,-0.9
4240.98,25.625,19.125,26.53,-0.901
4245.08,25.562,19.125,26.53,-0.964
4249.17,25.562,19.125,26.53,-0.964
4253.27,25.562,19.125,26.53,-0.965
4257.37,25.625,19.187,26.53,-0.902
4261.46,25.625,19.187,26.53,-0.903
4265.56,25.562,19.125,26.53,-0.966
4269.65,25.625,19.125,26.53,-0.903
4273.75,25.625,19.125,26.53,-0.904
4277.85,25.625,19.125,26.53,-0.904
4281.94,25.562,19.125,26.53,-0.968
4286.04,25.625,19.125,26.53,-0.905
4290.13,25.625,19.125,26.53,-0.905
4294.23,25.625,19.125,26.53,-0.906
4298.33,25.625,19.125,26.53,-0.906
4302.42,25.625,19.125,26.53,-0.906
4306.52,25.625,19.125,26.53,-0.907
4310.61,25.625,19.125,26.53,-0.907
4314.71,25.562,19.125,26.53,-0.97
4318.81,25.625,19.125,26.53,-0.908
4322.9,25.625,19.125,26.53,-0.908
4327.0,25.562,19.125,26.53,-0.971
4331.09,25.562,19.125,26.53,-0.971
4335.19,25.625,19.125,26.53,-0.909
4339.29,25.562,19.187,26.53,-0.972
4343.38,25.625,19.125,26.53,-0.91
4347.48,25.625,19.125,26.53,-0.91
4351.57,25.625,19.125,26.54,-0.91
4355.67,25.562,19.125,26.54,-0.974
4359.77,25.562,19.125,26.54,-0.974
4363.86,25.625,19.125,26.54,-0.911
4367.96,25.562,19.125,26.54,-0.975
4372.05,25.562,19.125,26.54,-0.975
4376.15,25.625,19.125,26.54,-0.912
4380.25,25.562,19.125,26.54,-0.975
4384.34,25.625,19.125,26.54,-0.913
4388.44,25.562,19.125,26.54,-0.976
4392.53,25.625,19.125,26.54,-0.913
4396.63,25.625,19.125,26.54,-0.914
4400.73,25.625,19.125,26.54,-0.914
4404.82,25.562,19.125,26.54,-0.977
4408.92,25.562,19.125,26.54,-0.978
4413.01,25.562,19.125,26.54,-0.978
4417.11,25.625,19.125,26.54,-0.915
4421.21,25.562,19.125,26.54,-0.979
4425.3,25.562,19.125,26.54,-0.979
4429.4,25.562,19.125,26.54,-0.979
4433.49,25.562,19.125,26.54,-0.979
4437.59,25.562,19.125,26.54,-0.98
4441.69,25.562,19.125,26.54,-0.98
4445.78,25.625,19.125,26.54,-0.917
4449.88,25.562,19.125,26.54,-0.981
4453.97,25.562,19.187,26.54,-0.981
4458.07,25.562,19.125,26.54,-0.981
4462.17,25.562,19.125,26.54,-0.982
4466.26,25.562,19.125,26.54,-0.982
4470.36,25.562,19.125,26.54,-0.982
4474.45,25.562,19.125,26.54,-0.983
4478.55,25.5,19.125,26.54,-1.045
4482.65,25.562,19.125,26.55,-0.983
4486.74,25.562,19.125,26.55,-0.984
4490.84,25.562,19.125,26.55,-0.984
4494.93,25.562,19.125,26.55,-0.984
4499.03,25.562,19.125,26.55,-0.984
4503.13,25.562,19.125,26.55,-0.985
4507.22,25.562,19.125,26.55,-0.985
4511.32,25.562,19.125,26.55,-0.985
4515.41,25.562,19.125,26.55,-0.986
4519.51,25.562,19.125,26.55,-0.986
4523.64,25.562,19.125,26.55,-0.986
4527.73,25.562,19.125,26.55,-0.986
4531.83,25.562,19.125,26.55,-0.987
4535.93,25.562,19.125,26.55,-0.987
4540.02,25.562,19.125,26.55,-0.987
4544.12,25.5,19.125,26.55,-1.05
4548.21,25.562,19.062,26.55,-0.988
4552.31,25.562,19.062,26.55,-0.988
4556.41,25.562,19.125,26.55,-0.988
4560.5,25.562,19.125,26.55,-0.988
4564.6,25.562,19.125,26.55,-0.989
4568.69,25.562,19.125,26.55,-0.989
4572.79,25.562,19.062,26.55,-0.989
4576.89,25.5,19.062,26.55,-1.051
4580.98,25.562,19.062,26.55,-0.989
4585.08,25.562,19.062,26.55,-0.989
4589.17,25.562,19.062,26.55,-0.989
4593.27,25.5,19.125,26.55,-1.052
4597.37,25.562,19.062,26.55,-0.99
4601.46,25.5,19.062,26.55,-1.052
4605.56,25.5,19.125,26.55,-1.052
4609.65,25.562,19.125,26.55,-0.99
4613.75,25.5,19.062,26.55,-1.052
4617.85,25.562,19.062,26.55,-0.99
4621.94,25.562,19.062,26.55,-0.991
4626.04,25.562,19.062,26.55,-0.991
4630.13,25.562,19.062,26.55,-0.991
4634.23,25.562,19.125,26.55,-0.991
4638.33,25.562,19.062,26.55,-0.991
4642.42,25.562,19.062,26.55,-0.991
4646.52,25.562,19.125,26.55,-0.991
4650.61,25.562,19.062,26.55,-0.992
4654.71,25.5,19.062,26.55,-1.054
4658.81,25.5,19.125,26.55,-1.054
4662.9,25.562,19.062,26.55,-0.992
4667.0,25.562,19.062,26.55,-0.992
4671.09,25.5,19.125,26.55,-1.054
4675.19,25.562,19.125,26.55,-0.993
4679.29,25.562,19.125,26.55,-0.993
4683.38,25.562,19.125,26.56,-0.993
4687.48,25.562,19.125,26.56,-0.993
4691.57,25.562,19.125,26.56,-0.994
4695.67,25.562,19.125,26.56,-0.994
4699.77,25.562,19.062,26.56,-0.994
4703.86,25.5,19.125,26.56,-1.056
4707.96,25.5,19.062,26.56,-1.056
4712.05,25.562,19.125,26.56,-0.995
4716.15,25.5,19.125,26.56,-1.057
4720.25,25.5,19.125,26.56,-1.057
4724.34,25.5,19.062,26.56,-1.057
4728.44,25.5,19.062,26.56,-1.057
4732.53,25.5,19.062,26.56,-1.057
4736.63,25.5,19.062,26.56,-1.057
4740.73,25.5,19.125,26.56,-1.058
4744.82,25.5,19.062,26.56,-1.058
4748.92,25.562,19.062,26.56,-0.996
4753.01,25.5,19.062,26.56,-1.058
4757.11,25.5,19.062,26.56,-1.058
4761.21,25.5,19.062,26.56,-1.058
4765.3,25.5,19.062,26.56,-1.058
4769.4,25.5,19.062,26.56,-1.058
4773.49,25.562,19.062,26.56,-0.996
4777.59,25.5,19.062,26.56,-1.058
4781.69,25.5,19.062,26.56,-1.058
4785.78,25.5,19.062,26.56,-1.058
4789.88,25.5,19.062,26.56,-1.059
4793.97,25.5,19.062,26.56,-1.059
4798.07,25.5,19.062,26.56,-1.059
4802.17,25.5,19.062,26.56,-1.059
4806.26,25.5,19.062,26.56,-1.059
4810.36,25.5,19.062,26.56,-1.059
4814.45,25.5,19.062,26.56,-1.059
4818.55,25.5,19.062,26.56,-1.059
4822.65,25.5,19.062,26.56,-1.059
4826.74,25.5,19.062,26.56,-1.059
4830.84,25.437,19.062,26.56,-1.122
4834.93,25.5,19.062,26.56,-1.059
4839.03,25.5,19.062,26.56,-1.059
4843.13,25.5,19.062,26.56,-1.059
4847.22,25.5,19.062,26.56,-1.06
4851.32,25.5,19.062,26.56,-1.06
4855.41,25.5,19.062,26.56,-1.06
4859.51,25.5,19.062,26.56,-1.06
4863.61,25.5,19.062,26.56,-1.06
4867.7,25.437,19.062,26.56,-1.123
4871.8,25.5,19.125,26.56,-1.06
4875.89,25.5,19.125,26.56,-1.06
4879.99,25.5,19.062,26.56,-1.06
4884.09,25.5,19.062,26.56,-1.06
4888.18,25.5,19.125,26.56,-1.061
4892.28,25.5,19.062,26.56,-1.061
4896.37,25.5,19.125,26.56,-1.061
4900.47,25.5,19.062,26.56,-1.061
4904.57,25.437,19.125,26.56,-1.124
4908.66,25.437,19.062,26.56,-1.124
4912.76,25.437,19.062,26.56,-1.124
4916.85,25.5,19.062,26.56,-1.062
4920.95,25.5,19.062,26.56,-1.062
4925.05,25.5,19.062,26.56,-1.062
4929.14,25.5,19.062,26.56,-1.062
4933.24,25.437,19.062,26.56,-1.125
4937.33,25.5,19.062,26.56,-1.062
4941.43,25.437,19.062,26.56,-1.125
4945.53,25.5,19.062,26.56,-1.062
4949.62,25.437,19.062,26.56,-1.125
4953.72,25.5,19.062,26.56,-1.062
4957.81,25.437,19.062,26.56,-1.125
4961.91,25.437,19.062,26.56,-1.125
4966.01,25.437,19.125,26.56,-1.125
4970.1,25.437,19.062,26.56,-1.126
4974.2,25.437,19.062,26.56,-1.126
4978.29,25.5,19.062,26.56,-1.063
4982.39,25.437,19.062,26.56,-1.126
4986.49,25.437,19.062,26.56,-1.126
4990.58,25.437,19.062,26.56,-1.126
4994.68,25.437,19.062,26.56,-1.126
4998.77,25.5,19.062,26.56,-1.063
5002.87,25.437,19.0,26.56,-1.126
5006.97,25.5,19.062,26.56,-1.063
5011.06,25.437,19.0,26.56,-1.126
5015.16,25.437,19.0,26.56,-1.126
5019.25,25.437,19.062,26.56,-1.126
5023.35,25.437,19.062,26.56,-1.126
5027.45,25.437,19.062,26.56,-1.126
5031.54,25.437,19.062,26.56,-1.126
5035.64,25.437,19.062,26.56,-1.126
5039.73,25.437,19.062,26.56,-1.126
5043.83,25.437,19.062,26.56,-1.126
5047.93,25.437,19.062,26.56,-1.126
5052.02,25.437,19.062,26.56,-1.126
5056.12,25.437,19.062,26.56,-1.126
5060.21,25.437,19.062,26.56,-1.126
5064.31,25.437,19.062,26.56,-1.126
5068.41,25.437,19.062,26.56,-1.126
5072.5,25.437,19.062,26.56,-1.126
5076.6,25.437,19.062,26.56,-1.127
5080.69,25.437,19.062,26.56,-1.127
5084.79,25.437,19.0,26.56,-1.126
5088.89,25.5,19.062,26.56,-1.064
5092.98,25.437,19.0,26.56,-1.126
5097.08,25.437,19.062,26.56,-1.126
5101.17,25.437,19.062,26.56,-1.126
5105.27,25.437,19.0,26.56,-1.126
5109.37,25.437,19.062,26.56,-1.126
5113.46,25.437,19.062,26.56,-1.126
5117.56,25.437,19.062,26.56,-1.127
5121.65,25.5,19.062,26.56,-1.064
5125.75,25.437,19.0,26.56,-1.126
5129.85,25.5,19.062,26.56,-1.064
5133.94,25.5,19.062,26.56,-1.064
5138.04,25.437,19.062,26.56,-1.127
5142.13,25.5,19.062,26.56,-1.064
5146.23,25.5,19.062,26.56,-1.064
5150.33,25.437,19.062,26.56,-1.127
5154.42,25.437,19.062,26.56,-1.127
5158.52,25.437,19.0,26.56,-1.127
5162.61,25.5,19.0,26.56,-1.064
5166.73,25.5,19.062,26.56,-1.064
5170.84,25.5,19.062,26.56,-1.064
5174.93,25.5,19.062,26.56,-1.064
5179.03,25.5,19.062,26.56,-1.064
5183.13,25.5,19.062,26.56,-1.064
5187.22,25.5,19.0,26.56,-1.064
5191.32,25.5,19.0,26.56,-1.064
5195.41,25.5,19.062,26.56,-1.064
5199.51,25.5,19.0,26.56,-1.064
5203.61,25.5,19.062,26.56,-1.064
5207.7,25.5,19.062,26.56,-1.064
5211.8,25.5,19.062,26.56,-1.064
5215.89,25.5,19.062,26.56,-1.064
5219.99,25.5,19.062,26.56,-1.064
5224.13,25.562,19.062,26.56,-1.002
5228.21,25.5,19.062,26.56,-1.064
5232.31,25.562,19.062,26.56,-1.002
5236.41,25.5,19.062,26.56,-1.064
5240.5,25.562,19.062,26.56,-1.002
5244.6,25.562,19.062,26.56,-1.002
5248.69,25.562,19.062,26.56,-1.002
5252.79,25.562,19.062,26.56,-1.002
5256.89,25.562,19.062,26.56,-1.002
5260.98,25.562,19.062,26.56,-1.002
5265.08,25.625,19.062,26.56,-0.94
5269.17,25.625,19.062,26.56,-0.94
5273.27,25.562,19.062,26.56,-1.003
5277.37,25.625,19.125,26.56,-0.94
5281.46,25.562,19.062,26.56,-1.003
5285.56,25.625,19.062,26.56,-0.94
5289.66,25.625,19.062,26.57,-0.94
5293.75,25.625,19.062,26.57,-0.94
5297.85,25.562,19.062,26.57,-1.003
5301.94,25.625,19.125,26.57,-0.94
5306.04,25.625,19.062,26.57,-0.94
5310.13,25.625,19.062,26.57,-0.94
5314.23,25.625,19.062,26.57,-0.94
